Optimal Policy:
State (2, 'H', 'H', 'L', 'L', 'L', 'H', 'H', 'H'): switch to stock 8
State (2, 'H', 'H', 'L', 'L', 'L', 'H', 'H', 'L'): switch to stock 8
State (2, 'H', 'H', 'L', 'L', 'L', 'H', 'L', 'H'): switch to stock 8
State (2, 'H', 'H', 'L', 'L', 'L', 'H', 'L', 'L'): switch to stock 4
State (2, 'H', 'H', 'L', 'L', 'L', 'L', 'H', 'H'): switch to stock 8
State (2, 'H', 'H', 'L', 'L', 'L', 'L', 'H', 'L'): switch to stock 8
State (2, 'H', 'H', 'L', 'L', 'L', 'L', 'L', 'H'): switch to stock 8
State (2, 'H', 'H', 'L', 'L', 'L', 'L', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'H', 'H', 'H', 'H'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'H', 'H', 'H', 'L'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'H', 'H', 'L', 'H'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'H', 'H', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'H', 'L', 'H', 'H'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'H', 'L', 'H', 'L'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'H', 'L', 'L', 'H'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'H', 'L', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'L', 'H', 'H', 'H'): switch to stock 4
State (2, 'H', 'L', 'H', 'H', 'L', 'H', 'H', 'L'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'L', 'H', 'L', 'H'): switch to stock 4
State (2, 'H', 'L', 'H', 'H', 'L', 'H', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'L', 'L', 'H', 'H'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'L', 'L', 'H', 'L'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'L', 'L', 'L', 'H'): switch to stock 8
State (2, 'H', 'L', 'H', 'H', 'L', 'L', 'L', 'L'): switch to stock 4
State (2, 'H', 'L', 'H', 'L', 'H', 'H', 'H', 'H'): switch to stock 8
State (2, 'H', 'L', 'H', 'L', 'H', 'H', 'H', 'L'): switch to stock 4
State (2, 'H', 'L', 'H', 'L', 'H', 'H', 'L', 'H'): switch to stock 8
State (2, 'H', 'L', 'H', 'L', 'H', 'H', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'H', 'L', 'H', 'L', 'H', 'H'): switch to stock 8
State (2, 'H', 'L', 'H', 'L', 'H', 'L', 'H', 'L'): switch to stock 8
State (2, 'H', 'L', 'H', 'L', 'H', 'L', 'L', 'H'): switch to stock 8
State (2, 'H', 'L', 'H', 'L', 'H', 'L', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'H', 'L', 'L', 'H', 'H', 'H'): switch to stock 7
State (2, 'H', 'L', 'H', 'L', 'L', 'H', 'H', 'L'): switch to stock 7
State (2, 'H', 'L', 'H', 'L', 'L', 'H', 'L', 'H'): switch to stock 8
State (2, 'H', 'L', 'H', 'L', 'L', 'H', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'H', 'L', 'L', 'L', 'H', 'H'): switch to stock 4
State (2, 'H', 'L', 'H', 'L', 'L', 'L', 'H', 'L'): switch to stock 4
State (2, 'H', 'L', 'H', 'L', 'L', 'L', 'L', 'H'): switch to stock 4
State (2, 'H', 'L', 'H', 'L', 'L', 'L', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'H', 'H', 'H', 'H'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'H', 'H', 'H', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'H', 'H', 'L', 'H'): switch to stock 4
State (2, 'H', 'L', 'L', 'H', 'H', 'H', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'H', 'L', 'H', 'H'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'H', 'L', 'H', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'H', 'L', 'L', 'H'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'H', 'L', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'L', 'H', 'H', 'H'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'L', 'H', 'H', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'L', 'H', 'L', 'H'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'L', 'H', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'L', 'L', 'H', 'H'): switch to stock 4
State (2, 'H', 'L', 'L', 'H', 'L', 'L', 'H', 'L'): switch to stock 4
State (2, 'H', 'L', 'L', 'H', 'L', 'L', 'L', 'H'): switch to stock 8
State (2, 'H', 'L', 'L', 'H', 'L', 'L', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'H', 'H', 'H', 'H'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'H', 'H', 'H', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'H', 'H', 'L', 'H'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'H', 'H', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'H', 'L', 'H', 'H'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'H', 'L', 'H', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'H', 'L', 'L', 'H'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'H', 'L', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'L', 'H', 'H', 'H'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'L', 'H', 'H', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'L', 'H', 'L', 'H'): switch to stock 4
State (2, 'H', 'L', 'L', 'L', 'L', 'H', 'L', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'L', 'L', 'H', 'H'): switch to stock 4
State (2, 'H', 'L', 'L', 'L', 'L', 'L', 'H', 'L'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'L', 'L', 'L', 'H'): switch to stock 8
State (2, 'H', 'L', 'L', 'L', 'L', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'H', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'H', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'H', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'H', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'H', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'H', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'H', 'L', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'H', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'L', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'L', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'L', 'H', 'L', 'H'): switch to stock 1
State (2, 'L', 'H', 'H', 'H', 'L', 'H', 'L', 'L'): switch to stock 4
State (2, 'L', 'H', 'H', 'H', 'L', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'L', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'L', 'L', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'H', 'L', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'H', 'H', 'H', 'H'): switch to stock 7
State (2, 'L', 'H', 'H', 'L', 'H', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'H', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'H', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'H', 'L', 'H', 'H'): switch to stock 4
State (2, 'L', 'H', 'H', 'L', 'H', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'H', 'L', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'H', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'L', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'L', 'H', 'H', 'L'): switch to stock 4
State (2, 'L', 'H', 'H', 'L', 'L', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'L', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'L', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'L', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'L', 'L', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'H', 'L', 'L', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'H', 'H', 'H', 'H'): switch to stock 4
State (2, 'L', 'H', 'L', 'H', 'H', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'H', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'H', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'H', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'H', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'H', 'L', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'H', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'L', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'L', 'H', 'H', 'L'): switch to stock 4
State (2, 'L', 'H', 'L', 'H', 'L', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'L', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'L', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'L', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'L', 'L', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'H', 'L', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'H', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'H', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'H', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'H', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'H', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'H', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'H', 'L', 'L', 'H'): switch to stock 4
State (2, 'L', 'H', 'L', 'L', 'H', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'L', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'L', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'L', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'L', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'L', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'L', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'L', 'L', 'L', 'H'): switch to stock 8
State (2, 'L', 'H', 'L', 'L', 'L', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'H', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'H', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'H', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'H', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'H', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'H', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'H', 'L', 'L', 'H'): switch to stock 4
State (2, 'L', 'L', 'H', 'H', 'H', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'L', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'L', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'L', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'L', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'L', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'H', 'L', 'L', 'H', 'L'): switch to stock 4
State (2, 'L', 'L', 'H', 'H', 'L', 'L', 'L', 'H'): switch to stock 4
State (2, 'L', 'L', 'H', 'H', 'L', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'H', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'H', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'H', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'H', 'H', 'L', 'L'): switch to stock 4
State (2, 'L', 'L', 'H', 'L', 'H', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'H', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'H', 'L', 'L', 'H'): switch to stock 4
State (2, 'L', 'L', 'H', 'L', 'H', 'L', 'L', 'L'): switch to stock 4
State (2, 'L', 'L', 'H', 'L', 'L', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'L', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'L', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'L', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'L', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'L', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'L', 'L', 'L', 'H'): switch to stock 8
State (2, 'L', 'L', 'H', 'L', 'L', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'H', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'H', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'H', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'H', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'H', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'H', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'H', 'L', 'L', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'H', 'L', 'L', 'L'): switch to stock 4
State (2, 'L', 'L', 'L', 'H', 'L', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'L', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'L', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'L', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'L', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'L', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'H', 'L', 'L', 'L', 'H'): switch to stock 4
State (2, 'L', 'L', 'L', 'H', 'L', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'H', 'H', 'H', 'H'): switch to stock 4
State (2, 'L', 'L', 'L', 'L', 'H', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'H', 'H', 'L', 'H'): switch to stock 4
State (2, 'L', 'L', 'L', 'L', 'H', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'H', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'H', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'H', 'L', 'L', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'H', 'L', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'L', 'H', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'L', 'H', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'L', 'H', 'L', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'L', 'H', 'L', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'L', 'L', 'H', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'L', 'L', 'H', 'L'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'L', 'L', 'L', 'H'): switch to stock 8
State (2, 'L', 'L', 'L', 'L', 'L', 'L', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'H', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'H', 'H', 'L', 'L'): switch to stock 4
State (3, 'H', 'H', 'H', 'H', 'H', 'L', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'H', 'L', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'H', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'H', 'L', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'L', 'H', 'H', 'H'): switch to stock 7
State (3, 'H', 'H', 'H', 'H', 'L', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'L', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'L', 'H', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'L', 'L', 'H', 'H'): switch to stock 7
State (3, 'H', 'H', 'H', 'H', 'L', 'L', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'L', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'H', 'L', 'L', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'H', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'H', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'H', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'H', 'H', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'H', 'L', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'H', 'L', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'H', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'H', 'L', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'L', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'L', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'L', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'L', 'H', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'L', 'L', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'L', 'L', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'L', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'H', 'L', 'L', 'L', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'H', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'H', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'H', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'H', 'H', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'H', 'L', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'H', 'L', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'H', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'H', 'L', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'L', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'L', 'H', 'H', 'L'): switch to stock 4
State (3, 'H', 'H', 'L', 'H', 'L', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'L', 'H', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'L', 'L', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'L', 'L', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'L', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'H', 'L', 'L', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'H', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'H', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'H', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'H', 'H', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'H', 'L', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'H', 'L', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'H', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'H', 'L', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'L', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'L', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'L', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'L', 'H', 'L', 'L'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'L', 'L', 'H', 'H'): switch to stock 4
State (3, 'H', 'H', 'L', 'L', 'L', 'L', 'H', 'L'): switch to stock 4
State (3, 'H', 'H', 'L', 'L', 'L', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'H', 'L', 'L', 'L', 'L', 'L', 'L'): switch to stock 4
State (3, 'H', 'L', 'H', 'H', 'H', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'H', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'H', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'H', 'H', 'L', 'L'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'H', 'L', 'H', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'H', 'L', 'H', 'L'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'H', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'H', 'L', 'L', 'L'): switch to stock 4
State (3, 'H', 'L', 'H', 'H', 'L', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'L', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'L', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'L', 'H', 'L', 'L'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'L', 'L', 'H', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'L', 'L', 'H', 'L'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'L', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'H', 'L', 'L', 'L', 'L'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'H', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'H', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'H', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'H', 'H', 'L', 'L'): switch to stock 4
State (3, 'H', 'L', 'H', 'L', 'H', 'L', 'H', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'H', 'L', 'H', 'L'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'H', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'H', 'L', 'L', 'L'): switch to stock 4
State (3, 'H', 'L', 'H', 'L', 'L', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'L', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'L', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'L', 'H', 'L', 'L'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'L', 'L', 'H', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'L', 'L', 'H', 'L'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'L', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'L', 'H', 'L', 'L', 'L', 'L', 'L'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'H', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'H', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'H', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'H', 'H', 'L', 'L'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'H', 'L', 'H', 'H'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'H', 'L', 'H', 'L'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'H', 'L', 'L', 'H'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'H', 'L', 'L', 'L'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'L', 'H', 'H', 'H'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'L', 'H', 'H', 'L'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'L', 'H', 'L', 'H'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'L', 'H', 'L', 'L'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'L', 'L', 'H', 'H'): switch to stock 8
State (3, 'H', 'L', 'L', 'H', 'L', 'L', 'H', 'L'): switch to stock 8
